repo,file,component,loc,hooks_total,useState,useEffect,useCallback,useMemo,useContext,useReducer,useRef,useCustom,props,jsx_depth,jsx_elems,conditionals,map_calls,filter_calls,reduce_calls,has_fetch,num_imports,event_handlers,bool_props,has_children,prop_names,comment
TanStack/table,packages/table-devtools/src/components/RowsPanel.tsx,RowsPanel,209,3,0,0,0,0,0,0,0,3,0,12,24,3,0,1,0,0,7,0,0,0,,
adcentury/react-mobile-picker,examples/containers/InlinePicker.tsx,InlinePicker,45,1,2,0,0,0,0,0,0,0,0,2,7,1,1,0,0,0,2,0,0,0,,
adcentury/react-mobile-picker,examples/containers/ModalPicker.tsx,ModalPicker,124,2,3,0,2,0,0,0,0,0,0,7,24,4,3,0,0,0,3,0,0,0,,
adcentury/react-mobile-picker,lib/components/Picker.tsx,,218,6,0,0,3,5,3,2,0,2,0,11,17,0,0,1,0,0,1,0,0,0,,
adcentury/react-mobile-picker,lib/components/PickerColumn.tsx,PickerColumn,237,9,5,3,10,8,2,0,4,3,5,4,6,1,0,0,0,0,2,0,0,1,style;children;name;key;restProps,Caculate the selected index
adcentury/react-mobile-picker,lib/components/PickerItem.tsx,PickerItem,64,7,0,2,2,2,0,0,2,3,4,3,4,1,0,0,0,0,3,0,0,1,style;children;value;restProps,eslint-disable-next-line
adcentury/react-mobile-picker,test-compatibility/shared-test.tsx,TestApp,90,2,3,1,0,0,0,0,0,0,0,3,10,3,2,0,0,0,2,0,0,0,,
adazzle/react-data-grid,src/Columns.tsx,SELECT_COLUMN_KEY,73,2,0,0,0,0,0,0,0,2,1,3,6,1,0,0,0,0,3,0,0,0,tabIndex,eslint-disable-next-line @typescript-eslint/no-explicit-any
adazzle/react-data-grid,src/EditCell.tsx,EditCell,222,4,0,0,0,0,0,0,4,2,0,14,15,1,0,0,0,0,4,0,0,0,,"We need to prevent the `useLayoutEffect` from cleaning up between re-renders, as `onWindowCaptureMouseDown` might otherwise miss valid mousedown events. To that end we instead access the latest props "
adazzle/react-data-grid,src/Cell.tsx,CellComponent,135,1,0,0,0,0,0,0,0,1,0,11,14,1,0,0,0,0,5,0,0,0,,
adazzle/react-data-grid,src/GroupCell.tsx,,73,1,0,0,0,0,0,0,0,1,0,6,8,3,0,0,0,0,4,0,0,0,,Only make the cell clickable if the group level matches
adazzle/react-data-grid,src/GroupRow.tsx,,102,1,0,0,0,2,0,0,0,0,0,6,10,2,1,0,0,0,9,0,0,0,,Select is always the first column
adazzle/react-data-grid,src/GroupedColumnHeaderCell.tsx,GroupedColumnHeaderCell,52,1,0,0,0,0,0,0,0,1,0,7,8,0,0,0,0,0,5,0,0,0,,
adazzle/react-data-grid,src/HeaderCell.tsx,HeaderCell,389,3,2,0,0,0,0,0,3,1,0,19,26,11,0,0,0,0,7,0,0,0,,set the tabIndex to 0 when there is no selected cell so grid can receive focus
adazzle/react-data-grid,src/HeaderRow.tsx,,113,1,2,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,8,0,0,0,,
adazzle/react-data-grid,src/Row.tsx,RowComponent,111,3,0,0,0,2,0,0,0,2,0,7,11,2,0,0,0,0,6,0,0,0,,
adazzle/react-data-grid,src/ScrollToCell.tsx,ScrollToCell,42,2,0,0,0,0,0,0,2,0,3,2,3,2,0,0,0,0,2,0,0,0,scrollToPosition;idx;rowIdx,
adazzle/react-data-grid,src/SummaryCell.tsx,,52,1,0,0,0,0,0,0,0,1,0,7,9,1,0,0,0,0,4,0,0,0,,
adazzle/react-data-grid,src/TreeDataGrid.tsx,,457,4,0,0,3,6,0,0,0,2,2,46,47,4,0,0,0,0,12,0,0,0,row;column,Recursively group each parent group
adazzle/react-data-grid,src/cellRenderers/renderToggleGroup.tsx,,55,0,0,0,0,0,0,0,0,0,1,5,7,1,0,0,0,0,2,0,0,0,key,
adazzle/react-data-grid,src/renderHeaderCell.tsx,,58,1,0,0,0,0,0,0,0,1,0,9,13,0,0,0,0,0,3,0,0,0,,
adazzle/react-data-grid,website/components/DraggableRowRenderer.tsx,,91,1,3,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,4,0,0,0,,only accept pertinent drag events: - ignore drag events going from the container to an element inside the container - ignore drag events going from an element inside the container to the container
adazzle/react-data-grid,website/routes/AllFeatures.tsx,Route,314,3,4,0,0,0,0,0,0,2,3,6,9,0,1,0,0,0,9,0,0,0,columnKey;sourceRow;targetRow,
adazzle/react-data-grid,website/routes/CellNavigation.tsx,Route,206,3,3,0,0,0,0,0,0,2,0,3,11,3,0,0,0,0,5,0,0,0,,
adazzle/react-data-grid,website/routes/CommonFeatures.tsx,Route,409,4,5,0,0,4,0,0,2,1,0,2,11,3,1,1,0,0,9,0,0,0,,
adazzle/react-data-grid,website/routes/ContextMenu.tsx,Route,166,5,3,0,0,0,0,2,2,1,0,3,6,0,0,0,0,0,7,0,0,0,,
adazzle/react-data-grid,website/routes/CustomizableRenderers.tsx,Route,198,3,4,0,0,2,0,0,0,1,3,2,9,5,0,0,0,0,6,1,0,0,onChange;indeterminate;props,
adazzle/react-data-grid,website/routes/HeaderFilters.tsx,Route,343,3,3,0,0,4,0,0,0,1,0,8,28,8,3,1,0,0,7,0,0,0,,Context is needed to read filter values otherwise columns are re-created when filters are changed and filter loses focus
adazzle/react-data-grid,website/routes/InfiniteScrolling.tsx,Route,128,2,3,0,0,0,0,0,0,1,1,4,6,0,0,0,0,0,6,0,0,0,currentTarget,
adazzle/react-data-grid,website/routes/MasterDetail.tsx,Route,167,3,2,0,0,2,0,0,0,1,2,5,7,3,0,0,0,0,7,0,0,0,parentId;direction,
adazzle/react-data-grid,website/routes/RowsReordering.tsx,Route,92,3,2,0,2,0,0,0,0,1,0,4,5,0,0,0,0,0,5,0,0,0,,
adazzle/react-data-grid,website/routes/ScrollToCell.tsx,Route,137,3,4,0,0,0,0,0,2,1,0,3,15,2,0,0,0,0,7,0,0,0,,
adazzle/react-data-grid,website/routes/TreeView.tsx,Route,203,4,2,0,0,2,0,2,0,1,0,3,7,1,0,2,0,0,6,0,0,0,,Remove sub row from flattened rows.
adazzle/react-data-grid,website/routes/__root.tsx,Route,33,1,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,6,0,0,0,,
advanced-cropper/react-mobile-cropper,src/components/CropperWrapper.tsx,CropperWrapper,70,2,0,2,0,0,0,0,2,0,8,5,8,0,0,0,0,0,5,0,0,1,cropper;children;loaded;loading;className;spinnerClassName;navigation;navigationProps,
advanced-cropper/react-mobile-cropper,src/components/Navigation.tsx,Navigation,168,4,3,0,0,0,0,0,2,1,0,2,12,0,0,0,0,0,8,0,0,0,,
advanced-cropper/react-mobile-cropper,src/components/Cropper.tsx,Cropper,77,1,0,0,0,0,0,0,2,0,0,2,3,2,0,0,0,0,6,0,0,0,,
advanced-cropper/react-mobile-cropper,src/components/RotateComponent.tsx,RotateComponent,199,5,3,2,0,0,0,0,2,2,0,3,8,1,2,0,0,0,3,0,0,0,,
aeagle/react-spaces,nextjs-demo/pages/index.tsx,Home,40,1,2,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,3,0,0,0,,
aeagle/react-spaces,src/components/Custom.tsx,Custom,113,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,7,0,0,1,children;type;left;top;right;bottom;width;height;anchorSize;anchor;resizable;resizeTypes;props,
aeagle/react-spaces,src/components/Positioned.tsx,Positioned,61,0,0,0,0,0,0,0,0,0,8,2,2,0,0,0,0,0,5,0,0,0,left;top;right;bottom;width;height;resizable;props,
aeagle/react-spaces,src/components/Space.tsx,,156,4,1,0,0,0,0,0,0,3,0,4,10,9,3,1,0,0,6,0,0,0,,
aeagle/react-spaces,src/components/stories/Utils.tsx,CommonHeader,497,2,5,0,0,0,0,0,0,1,0,11,98,18,0,0,0,0,6,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/CroppersWizardSettings.tsx,CroppersWizardSettings,241,2,2,2,0,0,0,0,0,0,0,3,35,0,4,0,0,0,21,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/CroppersWizard.tsx,CroppersWizard,318,4,5,0,0,0,0,0,2,2,0,3,28,4,3,0,0,0,18,0,0,0,,Reference to the DOM input element
advanced-cropper/react-advanced-cropper,example/src/components/algorithms/ResizeAlgorithm/index.tsx,ResizeAlgorithm,124,4,5,2,0,0,0,0,2,1,0,2,6,0,0,0,0,0,6,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/croppers/FixedCropper/FixedCropper.tsx,FixedCropper,71,2,0,2,0,0,0,0,2,0,2,4,5,1,0,0,0,0,5,0,0,0,imageSize;visibleArea,
advanced-cropper/react-advanced-cropper,example/src/components/croppers/FixedCropper/components/Wrapper.tsx,Wrapper,39,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,0,0,6,0,0,1,cropper;children;className,
advanced-cropper/react-advanced-cropper,example/src/components/schemes/Appearance/CropperStructure.tsx,CropperStructure,24,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,0,0,5,0,0,0,labels,
advanced-cropper/react-advanced-cropper,example/src/components/schemes/HierarchyElement.tsx,HierarchyElement,43,0,0,0,0,0,0,0,0,0,4,2,7,3,0,0,0,0,3,0,0,1,type;title;to;children,
advanced-cropper/react-advanced-cropper,example/src/components/schemes/ComponentsHierarchy.tsx,ComponentsHierarchy,31,2,0,0,0,0,0,0,0,2,0,4,10,0,0,0,0,0,2,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/showcase/Something/components/SomethingCropper.tsx,SomethingCropper,162,4,2,2,0,0,0,0,0,2,0,4,22,1,0,0,0,0,10,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/showcase/Telegram/components/CropperWrapper.tsx,CropperWrapper,73,2,0,2,0,0,0,0,2,0,6,5,8,0,0,0,0,0,6,0,0,1,cropper;children;className;spinnerClassName;navigation;navigationProps,
advanced-cropper/react-advanced-cropper,example/src/components/showcase/Telegram/components/Navigation.tsx,Navigation,172,4,3,0,0,0,0,0,2,1,0,2,12,2,0,0,0,0,9,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/showcase/Telegram/components/RotateComponent.tsx,RotateComponent,200,5,3,2,0,0,0,0,2,2,0,3,8,1,2,0,0,0,4,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/showcase/Telegram/components/TelegramCropper.tsx,TelegramCropper,76,1,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,7,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/showcase/Twitter/components/TwitterCropper.tsx,TwitterCropper,68,1,0,0,0,0,0,0,2,0,1,2,3,0,0,0,0,0,5,0,0,0,boundary,
advanced-cropper/react-advanced-cropper,example/src/components/showcase/Twitter/components/Wrapper.tsx,Wrapper,37,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,6,0,0,1,cropper;children;className,
advanced-cropper/react-advanced-cropper,example/src/components/tutorials/AbsoluteZoom/components/CustomWrapper.tsx,CustomWrapper,35,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,6,0,0,1,cropper;children;className,
advanced-cropper/react-advanced-cropper,example/src/components/tutorials/CustomStencil/components/CircleStencil.tsx,CircleStencil,57,1,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,3,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/tutorials/ImageEditor/ImageEditor.tsx,ImageEditor,117,2,4,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,10,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/tutorials/ImageEditor/components/AdjustableImage.tsx,AdjustableImage,69,2,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,4,0,0,0,,
advanced-cropper/react-advanced-cropper,example/src/components/tutorials/ImageEditor/components/Button.tsx,Button,15,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,3,0,0,1,className;active;children;props,
advanced-cropper/react-advanced-cropper,example/src/components/tutorials/ImageEditor/components/Navigation.tsx,Navigation,96,1,0,0,0,0,0,0,2,0,5,4,20,0,0,0,0,0,11,3,0,0,className;onChange;onUpload;onDownload;mode,Reference to the DOM input element
advanced-cropper/react-advanced-cropper,src/components/AbstractCropper.tsx,AbstractCropper,198,4,0,0,0,0,0,0,2,3,0,20,23,0,0,0,0,0,13,0,0,0,,
advanced-cropper/react-advanced-cropper,src/components/croppers/Cropper.tsx,Cropper,60,2,0,0,0,0,0,0,0,2,0,9,12,0,0,0,0,0,9,0,0,0,,Process the deprecated properties
advanced-cropper/react-advanced-cropper,src/components/croppers/FixedCropper.tsx,FixedCropper,48,1,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,7,0,0,0,,
advanced-cropper/react-advanced-cropper,src/components/helpers/CropperPreview.tsx,CropperPreview,204,6,2,0,0,0,0,0,3,3,0,7,9,2,0,0,0,0,9,0,0,0,,
advanced-cropper/react-advanced-cropper,src/components/helpers/CropperPreviewWrapper.tsx,CropperPreviewWrapper,24,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,3,0,0,1,children;cropper;className;style,
advanced-cropper/react-advanced-cropper,src/components/service/ArtificialTransition.tsx,ArtificialTransition,73,4,2,0,0,0,0,0,3,1,4,4,5,3,0,0,0,0,4,0,0,1,className;transitions;children;values,
advanced-cropper/react-advanced-cropper,src/components/service/BoundingBox.tsx,BoundingBox,277,2,2,0,0,4,0,0,0,0,16,9,13,2,2,0,0,0,5,2,0,1,style;className;children;onResize;onResizeEnd;handlerComponent;SimpleHandler;handlers;eastNorth;north;westNorth;west;westSouth;south;eastSouth;east,
advanced-cropper/react-advanced-cropper,src/components/service/CropperCanvas.tsx,CropperCanvas,36,2,0,0,0,0,0,0,3,1,0,2,2,0,0,0,0,0,2,0,0,0,,
advanced-cropper/react-advanced-cropper,src/components/service/CropperWrapper.tsx,CropperWrapper,30,0,0,0,0,0,0,0,0,0,4,2,3,2,0,0,0,0,4,0,0,1,cropper;children;className;style,
advanced-cropper/react-advanced-cropper,src/components/service/DraggableElement.tsx,,252,1,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,3,0,0,0,,
advanced-cropper/react-advanced-cropper,src/components/service/StencilWrapper.tsx,StencilWrapper,30,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,4,0,0,1,className;transitions;width;height;left;top;children,
advanced-cropper/react-advanced-cropper,src/components/service/StretchableBoundary.tsx,StretchableBoundary,77,2,0,0,0,0,0,0,3,1,0,3,6,1,0,0,0,0,3,0,0,0,,
ag-grid/ag-grid,testing/module-size/src/App_Src.tsx,App,77,3,3,0,0,4,0,0,2,0,0,3,7,0,0,0,0,1,5,0,0,0,,__CHARTS_PLACEHOLDER__START__
ag-grid/ag-grid,packages/ag-grid-react/test-harness/index.tsx,App,50,2,3,0,0,2,0,0,0,0,0,2,6,0,0,0,0,0,7,0,0,0,,
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/gridComp.tsx,GridComp,243,6,8,2,5,4,0,0,7,1,1,9,12,4,0,0,0,0,9,0,0,0,context,eGridBodyParent is state as we use it in render
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/gridBodyComp.tsx,GridBodyComp,279,6,16,0,2,12,2,0,11,1,4,9,14,0,1,0,0,0,8,0,0,1,section;children;className;style,"we initialise layoutClass to 'ag-layout-normal', because if we don't, the comp will initially render with no width (as ag-layout-normal sets width to 0, which is needed for flex) which gives the grid "
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/rows/rowComp.tsx,RowComp,236,9,10,3,3,3,3,0,13,2,2,8,12,6,1,0,0,0,7,0,0,0,rowCtrl;containerType,Flag used to avoid problematic initialState setter funcs being called on a dead / non displayed row. Due to async rendering its possible for the row to be destroyed before React has had a chance to re
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/tabGuardComp.tsx,TabGuardComp,118,4,0,0,4,0,2,0,4,1,0,4,5,3,0,0,0,0,5,0,0,0,,
ag-grid/ag-grid,packages/ag-grid-react/test-harness/indexApiTest.tsx,App,40,3,3,2,0,0,0,0,2,0,0,4,7,0,0,0,0,0,7,0,0,0,,
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/agGridProvider.tsx,ModulesContext,66,2,0,0,0,0,3,0,4,0,3,7,7,0,0,0,0,0,3,0,0,1,modules;licenseKey;children,The AG Grid Modules to be used by all grid instances within this provider.
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/cells/cellComp.tsx,CellComp,500,7,10,0,7,6,2,0,14,1,3,14,22,4,0,0,0,0,11,0,0,0,cellCtrl;printLayout;editingCell,Only provide an initial state when not using a Cell Renderer so that we do not display a raw value before the cell renderer is created.
ag-grid/ag-grid,external/ag-website-shared/src/components/select/Select.tsx,SelectItem,153,1,0,0,2,0,0,0,0,0,0,9,22,3,1,0,0,0,7,0,0,0,,
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/header/headerRowComp.tsx,HeaderRowComp,103,5,5,0,3,4,2,0,4,0,1,3,7,0,1,0,0,0,8,0,0,0,ctrl,
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/header/gridHeaderComp.tsx,GridHeaderComp,57,5,3,0,2,3,2,0,3,0,0,3,7,0,0,0,0,0,6,0,0,0,,
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/header/headerCellComp.tsx,HeaderCellComp,114,7,3,2,2,2,2,0,7,0,1,7,12,2,0,0,0,0,6,0,0,0,ctrl,
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/rows/rowContainerComp.tsx,RowContainerComp,195,8,3,0,7,5,2,0,10,3,1,11,15,3,2,0,0,0,7,0,0,0,name,
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/cells/skeletonCellComp.tsx,SkeletonCellRenderer,38,3,0,0,0,2,0,0,2,1,2,2,3,1,0,0,0,0,4,0,0,0,cellCtrl;parent,"If the user has provided a React component, we render it here"
ag-grid/ag-grid,external/ag-website-shared/src/components/changelog/Pipeline.tsx,Pipeline,162,4,4,3,2,0,0,0,0,1,1,2,7,1,0,1,0,1,13,0,0,0,library,
ag-grid/ag-grid,external/ag-website-shared/src/components/search/SearchModal.jsx,Modal,226,6,3,3,0,3,0,0,0,3,3,2,9,0,1,2,0,0,9,0,1,1,isOpen;closeModal;children,"We don't want to send a search request if the query is empty, so we override the search method to check for this."
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/header/headerGroupCellComp.tsx,HeaderGroupCellComp,128,7,7,2,2,4,2,0,6,0,1,8,13,3,0,0,0,0,6,0,0,0,ctrl,
ag-grid/ag-grid,documentation/ag-grid-docs/src/components/example-grid/Example.tsx,AgGridReactMemo,400,6,12,4,2,4,0,0,4,1,3,5,11,8,1,0,0,1,14,0,1,0,darkMode;theme;isSmall,start with a copy of the default cols
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/header/headerFilterCellComp.tsx,HeaderFilterCellComp,168,7,9,2,2,7,2,0,8,0,1,13,19,4,0,0,0,0,11,0,0,0,ctrl,
ag-grid/ag-grid,external/ag-website-shared/src/components/site-header/HeaderNav.tsx,HeaderNav,215,2,2,0,0,0,0,0,0,1,4,2,12,2,1,2,0,0,14,0,0,0,title;path;allPaths;apiPaths,Title of api header menu
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/customComp/customWrapperComp.tsx,,23,2,2,2,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,,
ag-grid/ag-grid,external/ag-website-shared/src/components/collapsible/Collapsible.tsx,Collapsible,47,0,0,0,0,0,0,0,0,0,6,2,2,1,0,0,0,0,2,0,2,1,id;isDisabled;isOpen;animationDuration;children;ariaHidden,
ag-grid/ag-grid,packages/ag-grid-react/src/reactUi/cellRenderer/groupCellRenderer.tsx,GroupCellRenderer,124,9,8,0,2,5,2,0,7,3,0,12,19,4,0,0,0,0,6,0,0,0,,"we do not memo() here, as it would stop the forwardRef working"
ag-grid/ag-grid,external/ag-website-shared/src/components/contact-form/ContactForm.tsx,ContactForm,214,5,5,2,2,0,0,0,2,1,1,3,29,1,0,0,0,0,10,0,0,0,formLocation,TODO: Failure handling
ag-grid/ag-grid,documentation/ag-grid-docs/src/components/campaigns-components/Flip.tsx,,49,2,0,3,0,0,0,0,3,0,1,2,4,0,0,0,0,0,2,0,0,0,value,
ag-grid/ag-grid,documentation/ag-grid-docs/src/components/release-notes/Collapsible.tsx,,105,1,3,0,0,0,0,0,0,0,7,2,12,9,1,0,0,0,4,1,1,1,title;versions;fixVersion;onChange;children;hideExpander;isEmptyContent,
ag-grid/ag-grid,external/ag-website-shared/src/components/dev-tools/VersionsSelector.tsx,VersionsSelectorInner,158,7,3,3,4,0,0,0,0,4,2,3,6,1,1,1,0,1,18,0,0,0,framework;exampleName,"Fetch versions from an endpoint, so it is done only when required, and the versions don't need to be passed down from parent components"
ag-grid/ag-grid,external/ag-website-shared/src/components/dev-tools/ExampleDevToolbar.tsx,ExampleDevToolbar,141,6,3,2,2,3,0,0,0,2,4,2,6,5,2,0,0,0,17,0,0,0,env;config;framework;exampleName,
ag-grid/ag-grid,documentation/ag-grid-docs/src/components/module-mappings/ModuleSearch.tsx,ModuleSearch,34,1,0,0,2,0,0,0,0,0,1,2,5,0,0,0,0,0,4,0,0,0,gridRef,
ag-grid/ag-grid,external/ag-website-shared/src/components/landing-pages/LandingPageFAQ.tsx,LandingPageFAQ,72,2,2,0,0,0,0,0,0,1,3,2,13,1,1,0,0,0,9,1,1,0,itemData;isOpen;onClick,
ag-grid/ag-grid,external/ag-website-shared/src/components/snippet/SnippetFromRemoteUrl.tsx,SnippetFromRemoteUrlInner,31,1,0,0,0,0,0,0,0,1,3,2,4,1,0,0,0,1,4,0,0,0,url;language;lineNumbers,
ag-grid/ag-grid,documentation/ag-grid-docs/src/components/module-mappings/ModuleMappings.tsx,ModuleMappings,215,6,4,2,4,3,0,0,2,1,2,4,10,3,2,1,0,0,14,0,0,0,framework;modules,"when deselecting a group with all community selected, we need to prevent deselecting disabled children"
ag-grid/ag-grid,external/ag-website-shared/src/components/getting-started/GettingStarted.tsx,,81,1,0,0,0,0,0,0,0,1,1,2,5,1,1,0,0,0,6,0,0,0,library,
ag-grid/ag-grid,external/ag-website-shared/src/components/plunkr/components/OpenInPlunkr.tsx,OpenInPlunkr,51,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,0,7,0,1,0,title;files;htmlUrl;boilerPlateFiles;packageJson;fileToOpen;isDev,
ag-grid/ag-grid,external/ag-website-shared/src/components/landing-pages/LandingPageSection.tsx,LandingPageSection,214,3,3,0,0,0,0,0,3,1,3,3,18,2,1,0,0,0,12,0,0,0,ctaId;ctaTitle;ctaUrl,
ag-grid/ag-grid,documentation/ag-grid-docs/src/components/docs/components/DocsExampleRunner.tsx,DocsExampleRunner,208,5,2,2,0,3,0,0,0,2,11,3,6,3,0,1,0,1,11,0,2,0,name;title;exampleHeight;typescriptOnly;suppressDarkMode;pageName;isDev;hasExampleConsoleLog;consoleBufferSize;supportedFrameworks;supportedFrameworksProp,Don't include the example spec files in the example runner for now
ag-grid/ag-grid,documentation/ag-grid-docs/src/components/license-setup/components/LicenseSetup.tsx,LicenseSetup,338,2,0,0,0,5,0,0,0,1,4,2,38,5,3,1,0,0,18,0,0,0,library;framework;path;seedRepos,
ag-grid/ag-grid,external/ag-website-shared/src/components/docs-examples/components/DocsExamples.tsx,DocsExamples,445,4,5,0,9,3,0,0,2,0,3,8,19,1,1,1,0,0,18,0,0,0,library;properties;exampleContents,
alexkuz/redux-devtools-inspector,demo/src/js/DemoApp.jsx,,248,1,0,0,0,0,0,0,0,1,0,5,34,9,3,2,0,0,16,0,0,0,,
alexnault/react-headings,src/index.tsx,H,72,2,0,0,0,0,1,0,0,1,2,4,4,0,0,0,0,0,1,0,0,0,render;props,Returns the current heading and level.
airbnb/visx,packages/visx-zoom/src/Zoom.tsx,,369,4,5,0,20,0,0,0,3,1,2,10,10,5,0,0,0,0,7,0,0,0,offset;lastOffset,Width of the zoom container.
airbnb/visx,packages/visx-brush/src/Brush.tsx,,265,1,0,0,0,0,0,0,0,1,0,3,4,6,0,0,0,0,7,0,0,0,,Style object for the Brush selection rect.
airbnb/visx,packages/visx-group/src/Group.tsx,Group,37,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,2,0,0,1,top;left;transform;className;children;innerRef;restProps,Top offset applied to `<g/>`.
airbnb/visx,packages/visx-chord/src/Ribbon.tsx,Ribbon,57,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,4,0,0,1,chord;source;target;radius;startAngle;endAngle;children;className;restProps,Chord for which to render a ribbon.
airbnb/visx,packages/visx-stats/src/BoxPlot.tsx,BoxPlot,258,0,0,0,0,0,0,0,0,0,4,7,8,3,1,0,0,0,5,0,0,0,x1;x2;y1;y2,Scale for converting input values to pixel offsets.
airbnb/visx,packages/visx-shape/src/shapes/Bar.tsx,Bar,18,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,3,0,0,0,className;innerRef;restProps,className to apply to rect element.
airbnb/visx,packages/visx-shape/src/shapes/Line.tsx,Line,45,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,3,0,0,0,from;x;y,className to apply to line element.
airbnb/visx,packages/visx-network/src/DefaultNode.tsx,DefaultNode,16,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,1,0,0,0,r;fill;node;prop;rest,
airbnb/visx,packages/visx-shape/src/shapes/Circle.tsx,Circle,18,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,3,0,0,0,className;innerRef;restProps,className to apply to circle element.
airbnb/visx,packages/visx-wordcloud/src/Wordcloud.tsx,Wordcloud,24,1,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,4,0,0,0,,
airbnb/visx,packages/visx-demo/src/components/Show.tsx,,125,1,0,0,0,2,0,0,0,0,0,6,15,0,1,0,0,0,10,0,0,0,,
airbnb/visx,packages/visx-shape/src/shapes/Polygon.tsx,Polygon,92,0,0,0,0,0,0,0,0,0,6,6,6,0,2,0,0,0,4,0,0,0,sides;size;center;DEFAULT_CENTER;rotate;side,Number of polygon sides.
airbnb/visx,packages/visx-glyph/src/glyphs/GlyphDot.tsx,GlyphDot,31,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,3,0,0,0,top;left;className;restProps,classname to apply to glyph path element.
airbnb/visx,packages/visx-marker/src/markers/Marker.tsx,Marker,48,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,1,0,0,1,id;markerWidth;markerHeight;markerUnits;children;restProps,Unique id for the `<marker>`. Should be unique across all page elements.
alibaba/ChatUI,src/components/Carousel/index.tsx,Carousel,480,5,3,5,8,0,0,0,5,1,0,9,14,12,2,0,0,0,5,0,0,0,,阻尼 if ((activeIndex === 0 && dragOffset > 0) || (activeIndex === count - 1 && dragOffset < 0)) {   dragOffset *= 0.35; }
alibaba/ChatUI,src/components/Chat/index.tsx,Chat,291,2,2,3,0,0,0,0,0,0,0,7,13,3,0,0,0,0,7,0,0,0,,宽版模式断点
alibaba/ChatUI,src/components/ClickOutside/index.tsx,ClickOutside,39,2,0,2,0,0,0,0,2,0,0,2,3,0,0,0,0,0,1,0,0,0,,
alibaba/ChatUI,src/components/ComponentsProvider/index.tsx,ComponentsProvider,89,3,0,2,0,0,0,0,1,1,0,2,3,0,0,0,0,0,5,0,0,0,,
alibaba/ChatUI,src/components/Composer/ComposerInput.tsx,ComposerInput,64,3,2,2,4,0,0,0,0,0,4,2,5,1,0,0,0,0,7,1,0,0,inputRef;invisible;onImageSend;rest,
alibaba/ChatUI,src/components/Composer/SendButton.tsx,SendButton,36,3,0,2,0,0,0,0,3,1,2,4,5,0,0,0,0,0,3,1,0,0,disabled;onClick,
